order_id,order_date,product,region,quantity,price
2491,2023-03-02,Laptop,Phuket,2,811
2492,2023-11-20,Keyboard,Bangkok,5,1138
2493,2023-10-13,Tablet,Bangkok,7,1863
2494,2023-08-19,Phone,Chonburi,4,1117
2495,2023-04-02,Keyboard,Bangkok,3,1977
2496,2023-07-17,Keyboard,Bangkok,9,276
2497,2023-05-04,Tablet,Chonburi,5,1083
2498,2023-09-14,Laptop,Phuket,1,1971
2499,2023-04-15,Monitor,Chonburi,4,1250
2500,2023-06-23,Keyboard,Chiang Mai,8,700
2501,2023-04-07,Phone,Bangkok,10,486
2502,2023-08-05,Keyboard,Phuket,5,1553
2503,2023-03-21,Laptop,Chonburi,6,217
2504,2023-01-14,Tablet,Chiang Mai,10,566
2505,2023-01-30,Monitor,Phuket,1,740
2506,2023-06-06,Keyboard,Phuket,4,443
2507,2023-05-25,Keyboard,Rayong,7,1240
2508,2023-01-25,Phone,Chiang Mai,4,993
2509,2023-04-04,Monitor,Phuket,8,410
2510,2023-08-30,Monitor,Bangkok,8,222
2511,2023-01-14,Tablet,Chiang Mai,6,1543
2512,2023-08-12,Monitor,Rayong,3,1237
2513,2023-06-01,Keyboard,Rayong,5,1247
2514,2023-04-05,Phone,Rayong,2,566
2515,2023-06-16,Laptop,Rayong,10,776
2516,2023-09-13,Phone,Phuket,1,1647
2517,2023-12-01,Keyboard,Bangkok,8,327
2518,2023-10-16,Phone,Bangkok,6,744
2519,2023-07-16,Tablet,Phuket,5,1337
2520,2023-11-10,Keyboard,Bangkok,6,223
2521,2023-02-17,Monitor,Rayong,6,1664
2522,2023-12-04,Tablet,Bangkok,5,1686
2523,2023-03-04,Tablet,Phuket,7,1818
2524,2023-08-27,Laptop,Chiang Mai,5,968
2525,2023-06-10,Monitor,Rayong,5,1721
2526,2023-04-10,Tablet,Phuket,2,255
2527,2023-12-14,Tablet,Chonburi,2,979
2528,2023-12-30,Keyboard,Rayong,4,719
2529,2023-12-25,Keyboard,Phuket,3,535
2530,2023-11-28,Monitor,Chiang Mai,6,238
2531,2023-09-22,Keyboard,Phuket,8,794
2532,2024-01-01,Keyboard,Rayong,7,160
2533,2023-07-14,Laptop,Chonburi,10,698
2534,2023-05-01,Tablet,Chiang Mai,9,552
2535,2023-04-10,Phone,Rayong,3,423
2536,2023-10-23,Tablet,Bangkok,5,1509
2537,2023-06-29,Keyboard,Rayong,5,583
2538,2023-01-16,Keyboard,Bangkok,2,1698
2539,2023-04-29,Monitor,Chiang Mai,7,746
2540,2023-05-03,Tablet,Chonburi,10,381
2541,2023-09-15,Tablet,Phuket,10,659
2542,2023-04-08,Phone,Phuket,3,482
2543,2023-03-25,Keyboard,Chiang Mai,10,1526
2544,2023-11-22,Tablet,Bangkok,5,303
2545,2023-01-08,Tablet,Chiang Mai,3,1355
2546,2023-01-20,Keyboard,Bangkok,5,529
2547,2023-06-06,Tablet,Phuket,4,268
2548,2023-07-02,Phone,Bangkok,2,1234
2549,2023-01-30,Laptop,Bangkok,3,134
2550,2023-04-02,Tablet,Chiang Mai,10,1841
2551,2023-04-20,Keyboard,Phuket,10,426
2552,2023-05-17,Phone,Phuket,3,1394
2553,2023-01-05,Monitor,Chonburi,7,1124
2554,2023-07-12,Phone,Chiang Mai,7,1418
2555,2023-05-29,Phone,Rayong,7,1378
2556,2023-09-19,Keyboard,Chiang Mai,9,614
2557,2023-08-20,Monitor,Rayong,5,414
2558,2023-06-19,Phone,Bangkok,1,716
2559,2023-08-26,Tablet,Rayong,9,1288
2560,2023-08-30,Monitor,Chiang Mai,7,807
2561,2023-09-30,Monitor,Chiang Mai,4,902
2562,2023-08-18,Keyboard,Chiang Mai,5,976
2563,2023-05-24,Keyboard,Phuket,7,445
2564,2023-10-03,Keyboard,Bangkok,8,287
2565,2023-04-21,Monitor,Chonburi,3,1808
2566,2023-04-03,Tablet,Rayong,9,975
2567,2023-10-13,Keyboard,Bangkok,1,654
2568,2023-05-25,Monitor,Chonburi,5,1363
2569,2023-04-25,Keyboard,Chonburi,8,839
2570,2023-07-01,Phone,Bangkok,4,1806
2571,2023-05-13,Tablet,Chonburi,4,849
2572,2023-04-01,Phone,Chonburi,7,1661
2573,2023-06-24,Monitor,Chiang Mai,1,306
2574,2023-03-22,Keyboard,Bangkok,2,1812
2575,2023-07-04,Laptop,Phuket,3,1466
2576,2023-07-21,Tablet,Bangkok,5,1167
2577,2023-06-06,Monitor,Chiang Mai,8,974
2578,2023-10-28,Phone,Rayong,8,817
2579,2023-09-16,Laptop,Rayong,9,1634
2580,2023-05-28,Monitor,Rayong,3,144
2581,2023-12-02,Phone,Phuket,9,1960
2582,2023-03-15,Keyboard,Chiang Mai,1,919
2583,2023-10-19,Laptop,Phuket,6,1866
2584,2023-07-16,Keyboard,Rayong,6,217
2585,2023-06-28,Tablet,Bangkok,8,572
2586,2023-03-31,Monitor,Bangkok,1,1066
2587,2023-08-16,Monitor,Rayong,2,1629
2588,2023-11-16,Laptop,Chonburi,9,728
2589,2023-02-04,Tablet,Phuket,1,979
2590,2023-04-04,Tablet,Phuket,6,676
2591,2023-07-18,Phone,Rayong,8,830
2592,2023-04-02,Laptop,Rayong,5,1475
2593,2023-01-16,Laptop,Phuket,6,301
2594,2023-10-12,Keyboard,Phuket,2,485
2595,2023-09-11,Tablet,Chonburi,7,1344
2596,2023-09-15,Tablet,Rayong,8,146
2597,2023-11-09,Keyboard,Chonburi,6,1803
2598,2023-09-04,Tablet,Bangkok,8,1266
2599,2023-06-17,Tablet,Phuket,10,551
2600,2023-05-21,Keyboard,Rayong,10,1028
2601,2023-01-23,Monitor,Bangkok,8,923
2602,2023-10-09,Tablet,Rayong,5,1984
2603,2023-04-28,Laptop,Chonburi,9,1816
2604,2023-05-01,Monitor,Rayong,4,604
2605,2023-09-06,Monitor,Rayong,2,464
2606,2023-10-11,Monitor,Chiang Mai,6,228
2607,2023-07-11,Monitor,Chonburi,2,1019
2608,2023-09-24,Laptop,Chiang Mai,5,1986
2609,2023-04-21,Keyboard,Bangkok,1,1265
2610,2023-11-15,Keyboard,Bangkok,7,630
2611,2023-05-08,Laptop,Bangkok,6,296
2612,2023-09-03,Tablet,Rayong,3,1567
2613,2023-12-17,Monitor,Bangkok,7,288
2614,2023-05-28,Monitor,Rayong,3,1656
2615,2023-12-16,Laptop,Chiang Mai,2,1400
2616,2023-10-23,Laptop,Chonburi,3,1036
2617,2023-06-13,Laptop,Chiang Mai,3,1508
2618,2023-12-15,Tablet,Rayong,2,239
2619,2023-04-27,Tablet,Bangkok,7,769
2620,2023-11-05,Keyboard,Rayong,2,1254
2621,2023-08-15,Tablet,Bangkok,3,914
2622,2023-05-05,Monitor,Bangkok,7,345
2623,2023-07-19,Keyboard,Chonburi,4,1822
2624,2023-03-06,Monitor,Phuket,1,877
2625,2023-05-17,Tablet,Bangkok,1,1496
2626,2023-03-25,Phone,Phuket,7,1023
2627,2023-04-30,Tablet,Bangkok,5,1007
2628,2023-01-03,Tablet,Phuket,6,1412
2629,2023-01-28,Monitor,Bangkok,8,1551
2630,2023-07-27,Tablet,Bangkok,6,1823
2631,2023-10-26,Laptop,Chiang Mai,4,146
2632,2023-02-16,Keyboard,Rayong,3,1884
2633,2023-01-30,Phone,Phuket,9,969
2634,2023-06-21,Keyboard,Rayong,7,1650
2635,2023-10-07,Keyboard,Phuket,2,1226
2636,2023-10-13,Tablet,Bangkok,1,394
2637,2023-12-31,Monitor,Rayong,8,306
2638,2023-11-21,Phone,Chiang Mai,6,1336
2639,2023-11-10,Laptop,Rayong,4,1948
2640,2023-11-29,Phone,Chiang Mai,1,166
2641,2023-07-15,Monitor,Bangkok,9,915
2642,2023-02-12,Laptop,Phuket,10,231
2643,2023-05-15,Tablet,Phuket,5,1633
2644,2023-01-12,Tablet,Chonburi,8,281
2645,2023-03-15,Laptop,Phuket,6,897
2646,2023-08-17,Tablet,Rayong,2,239
2647,2023-04-22,Laptop,Rayong,3,1661
2648,2023-02-16,Laptop,Rayong,9,1915
2649,2023-04-18,Keyboard,Rayong,1,223
2650,2023-03-03,Monitor,Chiang Mai,10,831
2651,2023-04-10,Phone,Rayong,5,817
2652,2023-05-07,Phone,Chonburi,7,1126
2653,2023-07-11,Tablet,Phuket,9,1890
2654,2023-01-08,Laptop,Rayong,2,832
2655,2023-01-30,Laptop,Chiang Mai,6,1828
2656,2023-02-20,Tablet,Rayong,1,1293
2657,2023-10-15,Laptop,Bangkok,8,863
2658,2023-12-31,Monitor,Chonburi,2,1478
2659,2023-05-14,Laptop,Chonburi,7,562
2660,2023-02-24,Tablet,Phuket,8,1480
2661,2023-06-28,Monitor,Phuket,5,268
2662,2023-05-18,Laptop,Bangkok,3,345
2663,2023-04-03,Monitor,Chiang Mai,5,896
2664,2023-09-28,Laptop,Bangkok,1,1177
2665,2023-10-31,Phone,Phuket,6,1723
2666,2023-12-07,Monitor,Phuket,2,1438
2667,2023-08-23,Laptop,Bangkok,9,855
2668,2023-07-06,Monitor,Bangkok,9,587
2669,2023-02-01,Keyboard,Chonburi,6,901
2670,2023-05-28,Laptop,Phuket,7,1260
2671,2023-03-20,Phone,Chonburi,6,401
2672,2023-12-17,Laptop,Phuket,3,1906
2673,2023-03-05,Phone,Phuket,6,968
2674,2023-09-25,Tablet,Phuket,2,1417
2675,2023-08-01,Phone,Phuket,5,1418
2676,2023-01-24,Tablet,Chonburi,1,508
2677,2023-09-06,Laptop,Rayong,4,214
2678,2023-07-02,Phone,Chiang Mai,3,1768
2679,2023-09-18,Tablet,Phuket,2,1979
2680,2024-01-01,Laptop,Phuket,8,196
2681,2023-01-26,Keyboard,Rayong,5,1010
2682,2023-05-23,Phone,Bangkok,7,678
2683,2023-09-08,Laptop,Chonburi,2,1981
2684,2023-07-10,Phone,Rayong,2,1202
2685,2023-07-29,Phone,Chonburi,10,450
2686,2023-12-07,Keyboard,Chonburi,7,350
2687,2023-01-09,Laptop,Chonburi,10,1399
2688,2023-10-26,Monitor,Phuket,7,1473
2689,2023-04-09,Tablet,Rayong,2,288
2690,2023-03-21,Monitor,Chiang Mai,4,744
2691,2023-08-05,Keyboard,Rayong,4,131
2692,2023-04-12,Keyboard,Bangkok,8,1913
2693,2023-11-12,Phone,Bangkok,3,149
2694,2023-06-12,Keyboard,Chiang Mai,2,475
2695,2023-12-01,Phone,Chiang Mai,9,865
2696,2023-01-25,Phone,Chonburi,7,332
2697,2023-07-18,Laptop,Chonburi,5,1885
2698,2023-12-07,Tablet,Phuket,7,140
2699,2023-10-06,Laptop,Chonburi,6,1847
2700,2023-12-14,Phone,Bangkok,10,1678
2701,2023-07-01,Monitor,Bangkok,5,1616
2702,2023-01-01,Tablet,Chonburi,10,372
2703,2023-10-07,Laptop,Phuket,9,1516
2704,2023-01-31,Keyboard,Bangkok,3,1063
2705,2023-08-06,Tablet,Bangkok,2,284
2706,2023-02-08,Keyboard,Phuket,8,1150
2707,2023-10-06,Phone,Rayong,2,1111
2708,2023-07-08,Monitor,Phuket,9,237
2709,2023-02-23,Laptop,Phuket,5,1187
2710,2023-02-13,Keyboard,Bangkok,4,589
2711,2023-07-15,Laptop,Bangkok,9,1789
2712,2023-07-24,Phone,Rayong,2,335
2713,2023-12-12,Monitor,Phuket,10,583
2714,2023-12-23,Keyboard,Phuket,3,1181
2715,2023-09-19,Keyboard,Rayong,2,850
2716,2023-12-28,Tablet,Rayong,3,1162
2717,2023-04-19,Tablet,Phuket,1,932
2718,2023-08-11,Monitor,Bangkok,6,1379
2719,2023-09-26,Phone,Chiang Mai,2,563
2720,2023-07-11,Keyboard,Rayong,1,332
2721,2023-12-08,Laptop,Bangkok,9,189
2722,2023-02-13,Laptop,Rayong,6,625
2723,2023-06-02,Keyboard,Rayong,9,1114
2724,2023-03-24,Monitor,Chiang Mai,10,1039
2725,2023-07-28,Phone,Rayong,2,554
2726,2023-12-12,Tablet,Phuket,1,101
2727,2023-08-28,Keyboard,Chonburi,2,1084
2728,2023-08-15,Keyboard,Bangkok,4,922
2729,2023-03-15,Tablet,Bangkok,5,801
2730,2023-10-25,Monitor,Chiang Mai,7,440
2731,2023-11-14,Monitor,Chonburi,10,445
2732,2023-01-14,Keyboard,Rayong,5,125
2733,2023-11-13,Keyboard,Chiang Mai,7,1378
2734,2023-10-13,Keyboard,Chiang Mai,5,699
2735,2023-03-13,Tablet,Chonburi,6,1708
2736,2023-06-22,Monitor,Chonburi,6,208
2737,2023-03-17,Keyboard,Bangkok,4,957
2738,2023-11-25,Monitor,Bangkok,6,1064
2739,2023-02-02,Phone,Chiang Mai,2,1805
2740,2023-06-15,Phone,Chonburi,9,270
2741,2023-08-01,Phone,Chiang Mai,6,1709
2742,2023-08-30,Laptop,Chonburi,3,1996
2743,2023-08-31,Keyboard,Chiang Mai,9,341
2744,2023-08-07,Tablet,Chiang Mai,2,1992
2745,2023-06-28,Laptop,Chiang Mai,2,504
2746,2023-04-04,Keyboard,Phuket,3,602
2747,2023-09-21,Laptop,Bangkok,7,1454
2748,2023-03-13,Monitor,Bangkok,5,408
2749,2023-02-17,Keyboard,Chiang Mai,10,1671
2750,2023-10-24,Laptop,Phuket,7,359
2751,2023-07-04,Laptop,Bangkok,3,346
2752,2023-05-01,Monitor,Chiang Mai,2,1153
2753,2023-06-07,Laptop,Bangkok,2,1185
2754,2023-07-16,Tablet,Rayong,8,1447
2755,2023-05-05,Monitor,Phuket,6,1886
2756,2023-10-24,Laptop,Chiang Mai,10,648
2757,2023-02-20,Monitor,Chiang Mai,9,814
2758,2023-08-25,Tablet,Chiang Mai,10,1826
2759,2023-01-25,Tablet,Chonburi,10,774
2760,2023-07-02,Phone,Chiang Mai,5,633
2761,2023-12-26,Tablet,Chiang Mai,6,1308
2762,2023-09-11,Tablet,Bangkok,6,1119
2763,2023-11-13,Keyboard,Phuket,10,1073
2764,2023-11-06,Keyboard,Rayong,9,417
2765,2023-07-26,Monitor,Rayong,8,1717
2766,2023-06-26,Keyboard,Chiang Mai,4,145
2767,2023-05-17,Phone,Bangkok,9,491
2768,2023-08-26,Keyboard,Bangkok,10,1852
2769,2023-09-03,Phone,Phuket,6,1256
2770,2023-02-19,Phone,Rayong,6,1123
2771,2023-04-25,Laptop,Rayong,9,162
2772,2023-11-02,Tablet,Chiang Mai,9,570
2773,2023-09-25,Keyboard,Bangkok,3,1607
2774,2023-02-15,Phone,Rayong,9,975
2775,2023-07-16,Phone,Chonburi,9,1937
2776,2023-05-08,Monitor,Chiang Mai,7,803
2777,2023-08-25,Tablet,Bangkok,1,1224
2778,2023-05-05,Monitor,Bangkok,3,1931
2779,2023-11-28,Tablet,Chonburi,4,487
2780,2023-09-04,Phone,Rayong,4,487
2781,2023-05-26,Phone,Chiang Mai,4,1018
2782,2023-09-05,Laptop,Rayong,2,1170
2783,2023-12-12,Monitor,Phuket,2,140
2784,2023-06-26,Monitor,Chonburi,10,1037
2785,2023-07-10,Keyboard,Rayong,2,956
2786,2023-03-22,Laptop,Chonburi,8,1247
2787,2023-10-05,Laptop,Chonburi,8,882
2788,2023-08-24,Laptop,Chiang Mai,5,1134
2789,2023-04-22,Keyboard,Chiang Mai,3,692
2790,2023-09-12,Keyboard,Bangkok,6,245
2791,2023-01-03,Monitor,Chonburi,5,1386
2792,2023-12-30,Laptop,Phuket,2,843
2793,2023-10-01,Tablet,Phuket,7,1857
2794,2023-09-06,Keyboard,Bangkok,10,1393
2795,2023-11-07,Monitor,Bangkok,5,393
2796,2023-08-21,Tablet,Phuket,5,111
2797,2023-12-18,Monitor,Bangkok,2,1662
2798,2023-01-10,Monitor,Phuket,3,359
2799,2023-12-24,Laptop,Phuket,6,259
2800,2023-09-20,Keyboard,Rayong,6,1605
2801,2023-04-26,Keyboard,Rayong,8,1952
2802,2023-05-21,Tablet,Rayong,4,914
2803,2023-01-06,Keyboard,Phuket,2,1717
2804,2023-10-26,Tablet,Rayong,9,1233
2805,2023-08-22,Keyboard,Chiang Mai,4,382
2806,2023-05-01,Keyboard,Rayong,1,1384
2807,2023-01-21,Tablet,Bangkok,10,1734
2808,2023-09-29,Laptop,Chiang Mai,4,1269
2809,2023-10-19,Monitor,Phuket,3,1983
2810,2023-03-26,Laptop,Chonburi,5,476
2811,2023-09-07,Monitor,Rayong,6,1008
2812,2023-12-21,Phone,Chiang Mai,10,1269
2813,2023-09-29,Monitor,Chiang Mai,6,205
2814,2023-01-01,Phone,Bangkok,10,1610
2815,2023-07-09,Phone,Phuket,8,1012
2816,2023-06-09,Keyboard,Bangkok,1,1701
2817,2023-06-30,Laptop,Bangkok,2,1816
2818,2023-10-10,Phone,Chonburi,4,1447
2819,2023-11-27,Laptop,Rayong,9,1875
2820,2023-12-28,Monitor,Rayong,3,369
2821,2023-09-21,Laptop,Chonburi,9,425
2822,2024-01-01,Laptop,Chonburi,2,1261
2823,2023-05-15,Keyboard,Chiang Mai,9,1191
2824,2023-07-20,Keyboard,Rayong,9,668
2825,2023-10-22,Laptop,Bangkok,6,1781
2826,2023-05-08,Monitor,Chiang Mai,7,1453
2827,2023-11-07,Monitor,Rayong,4,1321
2828,2023-01-14,Monitor,Bangkok,4,1443
2829,2023-07-08,Laptop,Phuket,1,396
2830,2023-01-04,Phone,Rayong,3,287
2831,2023-10-19,Keyboard,Chonburi,3,1448
2832,2023-04-22,Keyboard,Rayong,2,188
2833,2023-09-29,Monitor,Rayong,5,1419
2834,2023-05-06,Tablet,Chiang Mai,6,527
2835,2023-03-11,Keyboard,Chonburi,6,217
2836,2023-05-13,Keyboard,Rayong,3,447
2837,2023-03-21,Monitor,Chiang Mai,8,1861
2838,2023-12-26,Phone,Phuket,1,760
2839,2023-04-26,Keyboard,Bangkok,7,561
2840,2023-09-28,Tablet,Rayong,4,109
2841,2023-06-28,Phone,Chiang Mai,3,697
2842,2023-10-08,Laptop,Chonburi,10,1429
2843,2023-05-03,Keyboard,Bangkok,7,534
2844,2023-09-18,Phone,Bangkok,5,1451
2845,2023-07-25,Laptop,Chiang Mai,10,625
2846,2023-11-26,Monitor,Chiang Mai,2,342
2847,2023-10-07,Phone,Chiang Mai,5,265
2848,2023-11-23,Tablet,Chonburi,1,478
2849,2023-10-03,Phone,Chiang Mai,7,1170
2850,2023-03-20,Tablet,Chiang Mai,1,1841
2851,2023-01-19,Keyboard,Chonburi,3,1368
2852,2023-10-04,Keyboard,Phuket,7,1109
2853,2023-11-02,Keyboard,Phuket,4,711
2854,2023-06-11,Tablet,Rayong,4,1699
2855,2023-10-18,Keyboard,Chonburi,10,1248
2856,2023-08-20,Phone,Chonburi,9,1358
2857,2023-12-05,Keyboard,Phuket,4,969
2858,2023-05-07,Monitor,Chiang Mai,7,720
2859,2023-06-25,Tablet,Phuket,8,1705
2860,2023-04-02,Phone,Chiang Mai,6,149
2861,2023-10-26,Laptop,Chonburi,9,761
2862,2023-07-29,Tablet,Chiang Mai,5,1703
2863,2023-12-29,Tablet,Chiang Mai,8,763
2864,2023-08-15,Phone,Chiang Mai,6,812
2865,2023-09-07,Monitor,Bangkok,6,910
2866,2023-08-09,Laptop,Chiang Mai,4,972
2867,2023-01-01,Tablet,Bangkok,9,488
2868,2023-02-01,Phone,Phuket,9,157
2869,2023-11-01,Monitor,Bangkok,10,1103
2870,2023-10-15,Phone,Chonburi,7,1450
2871,2023-10-12,Tablet,Rayong,8,835
2872,2023-11-28,Keyboard,Phuket,7,1653
2873,2023-08-22,Laptop,Chiang Mai,5,1485
2874,2023-10-13,Keyboard,Rayong,6,1287
2875,2023-05-22,Laptop,Rayong,2,1028
2876,2023-09-18,Tablet,Chonburi,1,184
2877,2023-01-01,Laptop,Chiang Mai,3,1128
2878,2023-08-04,Phone,Rayong,2,1964
2879,2023-08-26,Tablet,Chonburi,5,1048
2880,2023-05-22,Monitor,Chiang Mai,5,420
2881,2023-02-02,Laptop,Rayong,9,1367
2882,2023-02-16,Tablet,Phuket,7,804
2883,2023-10-02,Monitor,Bangkok,10,783
2884,2023-07-31,Phone,Phuket,8,1089
2885,2023-05-26,Tablet,Rayong,10,224
2886,2023-09-13,Phone,Bangkok,4,1457
2887,2023-06-28,Keyboard,Chonburi,1,1514
2888,2023-07-08,Monitor,Phuket,7,1800
2889,2023-09-12,Tablet,Chiang Mai,4,1067
2890,2023-01-25,Keyboard,Chiang Mai,6,1139
2891,2023-10-24,Phone,Phuket,8,1760
2892,2023-05-02,Monitor,Rayong,2,387
2893,2023-12-05,Laptop,Rayong,1,1265
2894,2023-01-14,Laptop,Bangkok,5,1892
2895,2023-12-18,Monitor,Chiang Mai,5,1973
2896,2023-02-19,Monitor,Chonburi,4,251
2897,2023-01-19,Tablet,Rayong,10,213
2898,2023-09-08,Keyboard,Rayong,8,995
2899,2023-08-03,Keyboard,Rayong,4,314
2900,2023-10-27,Keyboard,Bangkok,5,310
2901,2023-08-02,Laptop,Phuket,6,155
2902,2023-12-29,Tablet,Rayong,10,611
2903,2023-11-10,Keyboard,Chonburi,3,1677
2904,2023-07-25,Tablet,Bangkok,9,613
2905,2023-05-08,Laptop,Chiang Mai,9,1978
2906,2023-10-09,Phone,Rayong,10,340
2907,2023-03-27,Laptop,Chonburi,4,1838
2908,2023-11-02,Phone,Chonburi,9,1576
2909,2023-04-23,Monitor,Chiang Mai,5,475
2910,2023-11-05,Monitor,Chonburi,1,1686
2911,2023-01-12,Phone,Chiang Mai,7,465
2912,2023-02-05,Keyboard,Chonburi,6,1160
2913,2023-07-27,Laptop,Chonburi,8,1919
2914,2023-07-30,Keyboard,Rayong,7,1102
2915,2023-05-24,Laptop,Chiang Mai,4,1556
2916,2023-06-03,Keyboard,Rayong,8,1327
2917,2023-06-21,Keyboard,Phuket,8,417
2918,2023-07-05,Keyboard,Chiang Mai,2,868
2919,2023-05-21,Monitor,Chonburi,2,1910
2920,2023-09-28,Tablet,Chonburi,4,839
2921,2023-02-07,Phone,Bangkok,2,1461
2922,2023-09-04,Keyboard,Rayong,8,1637
2923,2023-06-27,Keyboard,Phuket,5,715
2924,2023-09-26,Laptop,Bangkok,1,1434
2925,2023-07-27,Keyboard,Chonburi,2,1891
2926,2023-09-07,Tablet,Rayong,3,301
2927,2023-11-18,Laptop,Phuket,4,541
2928,2023-11-11,Keyboard,Chiang Mai,7,1158
2929,2023-08-24,Monitor,Chiang Mai,9,1638
2930,2023-06-17,Keyboard,Phuket,6,1923
2931,2023-05-11,Monitor,Rayong,8,882
2932,2023-08-26,Laptop,Chiang Mai,2,932
2933,2023-02-13,Laptop,Rayong,7,1411
2934,2023-11-12,Phone,Chonburi,10,546
2935,2023-11-16,Laptop,Bangkok,4,1418
2936,2023-08-18,Tablet,Bangkok,6,325
2937,2023-02-27,Phone,Phuket,6,1300
2938,2023-02-05,Laptop,Bangkok,4,1486
2939,2023-03-20,Phone,Phuket,7,1727
2940,2023-10-28,Monitor,Chiang Mai,2,1190
2941,2023-01-09,Phone,Chonburi,5,1908
2942,2023-11-11,Keyboard,Chiang Mai,3,1144
2943,2023-10-12,Laptop,Bangkok,1,1686
2944,2023-05-18,Tablet,Phuket,10,802
2945,2023-12-24,Phone,Phuket,2,1931
2946,2023-09-22,Monitor,Rayong,8,567
2947,2023-09-14,Tablet,Chonburi,4,114
2948,2023-11-02,Phone,Chiang Mai,3,1838
2949,2023-08-19,Tablet,Rayong,8,1743
2950,2023-04-07,Monitor,Chiang Mai,6,350
2951,2023-08-11,Keyboard,Phuket,2,281
2952,2023-09-08,Tablet,Bangkok,8,157
2953,2023-12-12,Keyboard,Chiang Mai,2,1932
2954,2023-06-23,Keyboard,Chiang Mai,3,673
2955,2023-09-26,Laptop,Chonburi,9,1699
2956,2023-04-02,Monitor,Rayong,9,524
2957,2023-02-03,Laptop,Phuket,4,1394
2958,2023-04-10,Phone,Phuket,1,1019
2959,2023-09-24,Tablet,Chonburi,6,837
2960,2023-08-17,Monitor,Chiang Mai,8,655
2961,2023-01-28,Keyboard,Chiang Mai,10,1404
2962,2023-04-30,Tablet,Chiang Mai,6,1578
2963,2023-10-31,Keyboard,Bangkok,7,565
2964,2023-01-02,Tablet,Bangkok,7,506
2965,2023-12-18,Monitor,Bangkok,8,1721
2966,2023-05-10,Tablet,Chonburi,6,1760
2967,2023-02-12,Tablet,Chonburi,1,1918
2968,2023-03-21,Monitor,Chonburi,3,395
2969,2023-06-09,Laptop,Rayong,1,1213
2970,2023-04-21,Tablet,Bangkok,10,891
2971,2023-09-17,Laptop,Chonburi,9,1693
2972,2023-02-16,Monitor,Phuket,7,1053
2973,2023-01-12,Laptop,Rayong,4,1060
2974,2023-09-12,Phone,Rayong,8,1653
2975,2023-11-19,Monitor,Bangkok,2,1469
2976,2023-09-24,Laptop,Chonburi,9,553
2977,2023-03-01,Monitor,Chonburi,8,1669
2978,2023-01-03,Phone,Chonburi,2,881
2979,2023-10-09,Monitor,Chiang Mai,4,225
2980,2023-06-16,Tablet,Phuket,8,1882
2981,2023-02-15,Phone,Chiang Mai,1,1121
2982,2023-03-17,Tablet,Bangkok,2,1080
2983,2023-04-04,Keyboard,Chiang Mai,1,679
2984,2023-03-24,Monitor,Rayong,2,999
2985,2023-02-07,Keyboard,Chonburi,8,1108
2986,2023-11-14,Tablet,Rayong,1,1335
2987,2023-09-17,Laptop,Rayong,5,984
2988,2023-10-16,Laptop,Chonburi,5,1848
2989,2023-02-13,Tablet,Chonburi,5,723
2990,2023-11-24,Phone,Phuket,1,1132
2991,2023-07-17,Laptop,Phuket,1,847
2992,2023-04-30,Laptop,Rayong,9,1598
2993,2023-08-29,Keyboard,Phuket,3,398
2994,2023-10-24,Laptop,Rayong,4,891
2995,2023-07-22,Tablet,Chiang Mai,1,1304
2996,2023-02-17,Laptop,Phuket,4,1362
2997,2023-09-11,Tablet,Bangkok,5,1277
2998,2023-12-24,Keyboard,Bangkok,2,919
2999,2023-06-17,Keyboard,Bangkok,8,1139
3000,2023-06-24,Monitor,Chonburi,9,270
3001,2023-10-20,Laptop,Phuket,5,477
3002,2023-11-15,Keyboard,Chiang Mai,3,1962
3003,2023-02-13,Laptop,Chiang Mai,5,583
3004,2023-12-02,Monitor,Phuket,1,1217
3005,2023-02-13,Phone,Chiang Mai,2,392
3006,2023-09-23,Tablet,Chiang Mai,2,1220
3007,2023-12-05,Phone,Phuket,5,661
3008,2023-06-14,Monitor,Rayong,7,1085
3009,2023-03-24,Laptop,Phuket,3,899
3010,2023-09-30,Keyboard,Chiang Mai,10,699
3011,2023-08-20,Tablet,Rayong,10,189
3012,2023-05-20,Monitor,Chonburi,4,1558
3013,2023-12-19,Keyboard,Chonburi,1,1256
3014,2023-06-01,Tablet,Phuket,3,320
3015,2023-06-03,Keyboard,Phuket,4,1837
3016,2023-01-15,Phone,Phuket,10,1250
3017,2023-07-29,Phone,Chiang Mai,5,1952
3018,2023-03-01,Tablet,Bangkok,2,106
3019,2023-10-15,Keyboard,Phuket,6,492
3020,2023-06-15,Phone,Bangkok,4,1351
3021,2023-12-19,Monitor,Phuket,7,858
3022,2023-08-03,Tablet,Bangkok,9,816
3023,2023-04-27,Laptop,Bangkok,5,324
3024,2023-12-21,Tablet,Phuket,4,1173
3025,2023-11-26,Keyboard,Rayong,3,902
3026,2023-04-19,Laptop,Phuket,5,1875
3027,2023-11-30,Tablet,Bangkok,2,426
3028,2023-07-06,Laptop,Rayong,7,1505
3029,2023-09-24,Keyboard,Bangkok,2,122
3030,2023-04-08,Phone,Chiang Mai,6,689
3031,2023-08-10,Laptop,Chonburi,8,1212
3032,2023-12-26,Keyboard,Rayong,5,1380
3033,2023-04-23,Laptop,Chonburi,5,225
3034,2023-07-18,Phone,Bangkok,2,516
3035,2023-01-25,Laptop,Bangkok,4,450
3036,2023-12-30,Phone,Rayong,8,288
3037,2023-08-31,Tablet,Chonburi,4,1832
