order_id,order_date,product,region,quantity,price
2525,2023-05-19,Laptop,Chonburi,2,402
2526,2023-01-06,Phone,Bangkok,2,432
2527,2023-09-09,Monitor,Bangkok,9,756
2528,2023-07-11,Tablet,Phuket,4,1763
2529,2023-03-01,Laptop,Chiang Mai,4,122
2530,2023-09-08,Monitor,Rayong,5,1676
2531,2023-04-16,Phone,Phuket,6,1683
2532,2023-02-10,Tablet,Chonburi,3,495
2533,2023-07-07,Phone,Rayong,1,333
2534,2023-09-12,Laptop,Chonburi,6,1900
2535,2023-01-03,Keyboard,Chiang Mai,3,1443
2536,2023-07-20,Monitor,Rayong,10,460
2537,2023-11-04,Monitor,Chonburi,1,1953
2538,2023-04-07,Tablet,Phuket,1,1326
2539,2023-09-30,Monitor,Phuket,4,1708
2540,2023-08-13,Tablet,Chonburi,9,790
2541,2023-05-31,Laptop,Chonburi,9,394
2542,2023-10-05,Phone,Bangkok,4,598
2543,2023-11-21,Phone,Chiang Mai,3,685
2544,2023-07-02,Keyboard,Chiang Mai,3,626
2545,2023-04-01,Monitor,Chonburi,4,743
2546,2023-12-30,Keyboard,Rayong,6,1560
2547,2023-02-28,Monitor,Chiang Mai,8,877
2548,2023-02-03,Phone,Chiang Mai,2,1345
2549,2023-02-14,Keyboard,Rayong,6,1955
2550,2023-03-08,Phone,Bangkok,6,1763
2551,2023-01-18,Tablet,Phuket,8,1552
2552,2023-02-06,Monitor,Chiang Mai,6,882
2553,2023-11-14,Monitor,Rayong,5,1915
2554,2023-05-02,Keyboard,Chonburi,6,1228
2555,2023-10-09,Phone,Chiang Mai,3,944
2556,2023-08-07,Tablet,Chonburi,1,214
2557,2023-12-19,Monitor,Chonburi,2,106
2558,2023-09-23,Monitor,Chiang Mai,5,106
2559,2023-08-28,Laptop,Chonburi,7,1041
2560,2023-10-25,Monitor,Chonburi,1,353
2561,2023-12-28,Keyboard,Chonburi,4,616
2562,2023-03-03,Monitor,Rayong,8,1501
2563,2023-08-19,Keyboard,Rayong,3,1469
2564,2023-06-11,Phone,Rayong,1,965
2565,2023-03-08,Laptop,Chiang Mai,5,1427
2566,2023-12-25,Laptop,Chiang Mai,6,1399
2567,2023-01-17,Keyboard,Chonburi,4,1765
2568,2023-10-14,Monitor,Rayong,5,633
2569,2023-12-17,Keyboard,Phuket,1,565
2570,2023-06-21,Keyboard,Bangkok,3,1903
2571,2023-09-09,Laptop,Chiang Mai,8,379
2572,2023-11-11,Laptop,Chiang Mai,10,147
2573,2023-07-09,Keyboard,Phuket,5,905
2574,2023-01-26,Phone,Chonburi,4,1055
2575,2023-07-09,Keyboard,Rayong,4,1605
2576,2023-06-11,Laptop,Chonburi,6,1412
2577,2023-05-05,Tablet,Rayong,2,806
2578,2023-12-22,Tablet,Rayong,5,555
2579,2023-04-12,Tablet,Phuket,10,257
2580,2023-10-31,Keyboard,Chiang Mai,7,910
2581,2023-04-14,Keyboard,Phuket,10,402
2582,2023-07-16,Tablet,Chonburi,10,849
2583,2023-11-09,Keyboard,Rayong,6,1473
2584,2023-07-08,Phone,Chonburi,10,762
2585,2023-01-14,Keyboard,Bangkok,4,1697
2586,2023-05-20,Laptop,Rayong,4,1505
2587,2023-12-08,Tablet,Chiang Mai,7,885
2588,2023-08-28,Keyboard,Phuket,10,650
2589,2023-07-10,Laptop,Chiang Mai,1,1427
2590,2023-11-24,Laptop,Chonburi,2,1076
2591,2023-09-23,Monitor,Bangkok,10,832
2592,2023-11-09,Monitor,Rayong,3,785
2593,2023-03-05,Laptop,Phuket,2,105
2594,2023-02-11,Monitor,Chiang Mai,8,1820
2595,2023-05-22,Tablet,Chonburi,1,739
2596,2023-09-26,Monitor,Phuket,5,959
2597,2023-05-14,Laptop,Bangkok,10,1420
2598,2023-02-04,Monitor,Rayong,1,200
2599,2023-09-29,Monitor,Chonburi,5,1860
2600,2023-02-04,Keyboard,Bangkok,4,1169
2601,2023-11-10,Laptop,Phuket,6,589
2602,2023-10-14,Monitor,Phuket,2,123
2603,2023-02-25,Keyboard,Chonburi,2,1146
2604,2023-04-05,Phone,Chonburi,3,446
2605,2023-05-03,Keyboard,Chiang Mai,3,856
2606,2023-05-05,Phone,Chiang Mai,2,1773
2607,2023-08-16,Monitor,Rayong,10,1429
2608,2023-09-18,Monitor,Phuket,4,414
2609,2023-04-05,Laptop,Chiang Mai,1,1758
2610,2023-10-15,Phone,Bangkok,1,1390
2611,2023-05-28,Monitor,Chonburi,7,447
2612,2023-07-31,Keyboard,Rayong,3,1535
2613,2023-02-06,Phone,Bangkok,8,406
2614,2023-06-18,Laptop,Bangkok,9,1086
2615,2023-06-30,Keyboard,Phuket,8,564
2616,2023-09-17,Tablet,Chiang Mai,10,1447
2617,2023-08-31,Monitor,Phuket,3,1356
2618,2023-04-14,Keyboard,Bangkok,3,1434
2619,2023-02-13,Phone,Chiang Mai,6,1390
2620,2023-01-07,Phone,Chiang Mai,3,1926
2621,2023-07-14,Phone,Chonburi,8,437
2622,2023-02-18,Laptop,Rayong,6,870
2623,2023-11-19,Tablet,Chonburi,4,840
2624,2023-02-14,Tablet,Bangkok,9,1106
2625,2023-02-07,Laptop,Bangkok,1,361
2626,2023-10-19,Phone,Rayong,1,1835
2627,2023-08-11,Laptop,Bangkok,9,1698
2628,2023-04-29,Keyboard,Chiang Mai,3,1722
2629,2023-11-20,Laptop,Rayong,5,1710
2630,2023-11-14,Tablet,Bangkok,5,1155
2631,2023-04-04,Monitor,Chiang Mai,7,698
2632,2023-09-12,Laptop,Phuket,2,1683
2633,2023-07-21,Laptop,Chiang Mai,7,928
2634,2023-10-05,Tablet,Rayong,10,240
2635,2023-04-29,Laptop,Bangkok,5,250
2636,2023-09-24,Monitor,Chonburi,10,676
2637,2023-05-06,Keyboard,Phuket,6,1232
2638,2023-02-08,Laptop,Rayong,1,651
2639,2023-02-11,Laptop,Chiang Mai,7,151
2640,2023-01-23,Phone,Chiang Mai,4,1182
2641,2023-04-16,Keyboard,Chiang Mai,3,972
2642,2023-05-28,Monitor,Bangkok,2,1501
2643,2023-05-09,Tablet,Chiang Mai,2,1750
2644,2023-03-15,Phone,Bangkok,8,351
2645,2023-06-15,Keyboard,Chonburi,7,1960
2646,2023-09-26,Phone,Bangkok,3,497
2647,2023-09-20,Monitor,Chiang Mai,6,535
2648,2023-01-23,Phone,Bangkok,5,315
2649,2023-01-13,Phone,Chiang Mai,3,353
2650,2023-11-24,Laptop,Rayong,1,1041
2651,2023-04-17,Laptop,Rayong,8,1942
2652,2023-11-02,Phone,Rayong,5,1810
2653,2023-11-18,Keyboard,Phuket,8,1828
2654,2023-06-04,Phone,Chiang Mai,6,1581
2655,2023-12-06,Monitor,Chiang Mai,5,418
2656,2023-03-15,Tablet,Bangkok,9,301
2657,2023-11-23,Monitor,Phuket,9,1680
2658,2023-03-09,Monitor,Chonburi,1,1639
2659,2023-10-27,Laptop,Rayong,10,1583
2660,2023-03-25,Keyboard,Chonburi,5,1948
2661,2023-01-21,Laptop,Chiang Mai,9,1190
2662,2023-05-26,Tablet,Rayong,2,305
2663,2023-08-30,Phone,Rayong,8,1464
2664,2023-07-05,Monitor,Rayong,7,1388
2665,2023-06-28,Monitor,Bangkok,8,753
2666,2023-08-13,Tablet,Bangkok,3,1181
2667,2023-07-05,Keyboard,Chonburi,8,255
2668,2023-02-15,Laptop,Bangkok,9,805
2669,2023-03-28,Monitor,Rayong,4,1560
2670,2023-09-18,Tablet,Bangkok,4,1022
2671,2023-03-28,Phone,Phuket,2,141
2672,2023-12-11,Tablet,Rayong,2,317
2673,2023-10-08,Laptop,Bangkok,2,1982
2674,2023-12-22,Phone,Phuket,1,414
2675,2023-08-20,Monitor,Chonburi,3,353
2676,2023-08-10,Keyboard,Rayong,6,1868
2677,2023-02-17,Monitor,Bangkok,8,1107
2678,2023-09-01,Tablet,Chonburi,5,1956
2679,2023-07-14,Keyboard,Phuket,2,832
2680,2023-05-13,Keyboard,Rayong,9,1909
2681,2023-08-29,Phone,Chiang Mai,1,600
2682,2023-05-23,Laptop,Chiang Mai,6,1137
2683,2023-02-11,Phone,Bangkok,10,1217
2684,2023-07-20,Keyboard,Bangkok,6,1298
2685,2023-05-05,Keyboard,Chiang Mai,1,298
2686,2023-03-01,Monitor,Chiang Mai,10,708
2687,2023-05-11,Monitor,Chonburi,6,1519
2688,2023-07-15,Monitor,Phuket,2,1106
2689,2023-11-15,Monitor,Phuket,6,1124
2690,2023-05-20,Tablet,Chonburi,4,1076
2691,2023-08-10,Phone,Chiang Mai,7,955
2692,2023-05-24,Laptop,Bangkok,3,481
2693,2023-06-09,Tablet,Bangkok,5,1440
2694,2023-10-31,Laptop,Bangkok,10,967
2695,2023-11-20,Tablet,Chiang Mai,4,1281
2696,2023-04-24,Tablet,Bangkok,2,821
2697,2023-09-27,Tablet,Phuket,4,1559
2698,2023-03-10,Keyboard,Bangkok,9,1248
2699,2023-06-29,Phone,Chiang Mai,4,958
2700,2023-09-29,Keyboard,Chonburi,7,1720
2701,2023-02-25,Keyboard,Chiang Mai,7,549
2702,2023-06-12,Laptop,Chonburi,3,730
2703,2023-10-23,Monitor,Chonburi,3,216
2704,2023-12-04,Keyboard,Rayong,9,311
2705,2023-04-16,Phone,Phuket,1,1958
2706,2023-10-14,Phone,Chiang Mai,9,137
2707,2023-05-04,Keyboard,Chiang Mai,5,1550
2708,2023-03-01,Keyboard,Phuket,4,563
2709,2023-09-19,Phone,Chonburi,10,966
2710,2023-10-30,Keyboard,Chiang Mai,4,404
2711,2023-05-06,Monitor,Chiang Mai,9,1487
2712,2023-10-07,Laptop,Chiang Mai,1,356
2713,2023-03-27,Laptop,Chiang Mai,1,1381
2714,2023-12-18,Monitor,Chonburi,9,1142
2715,2023-09-29,Monitor,Rayong,10,208
2716,2023-02-12,Monitor,Chonburi,9,499
2717,2023-01-07,Phone,Bangkok,4,318
2718,2023-10-26,Phone,Rayong,9,1056
2719,2023-09-23,Keyboard,Rayong,8,606
2720,2023-01-14,Phone,Phuket,5,1594
2721,2023-01-08,Tablet,Chiang Mai,2,1840
2722,2023-05-23,Keyboard,Rayong,3,554
2723,2023-03-30,Laptop,Bangkok,8,1088
2724,2023-05-15,Tablet,Rayong,2,480
2725,2023-10-10,Phone,Rayong,5,414
2726,2023-07-22,Monitor,Bangkok,6,1332
2727,2023-01-23,Laptop,Chonburi,10,325
2728,2023-05-17,Phone,Rayong,4,1461
2729,2023-10-04,Tablet,Chiang Mai,3,1552
2730,2023-07-18,Laptop,Bangkok,6,1051
2731,2023-09-20,Phone,Chonburi,2,1354
2732,2023-11-16,Monitor,Bangkok,3,748
2733,2023-12-12,Tablet,Chonburi,6,862
2734,2023-10-21,Tablet,Chiang Mai,9,845
2735,2023-03-20,Laptop,Chonburi,9,813
2736,2023-12-26,Laptop,Phuket,2,1945
2737,2023-02-22,Phone,Chonburi,7,739
2738,2023-11-18,Monitor,Chiang Mai,6,1912
2739,2023-11-13,Tablet,Bangkok,3,1265
2740,2023-06-08,Keyboard,Chiang Mai,6,715
2741,2024-01-01,Keyboard,Rayong,3,1730
2742,2023-12-17,Keyboard,Chiang Mai,1,991
2743,2023-09-27,Keyboard,Phuket,9,1565
2744,2023-01-10,Phone,Chiang Mai,10,1446
2745,2023-02-08,Phone,Phuket,9,1712
2746,2023-03-13,Monitor,Phuket,10,852
2747,2023-05-08,Laptop,Chonburi,10,1567
2748,2023-10-10,Tablet,Rayong,6,730
2749,2023-08-17,Tablet,Chonburi,5,534
2750,2023-03-25,Keyboard,Phuket,4,1595
2751,2023-07-22,Phone,Chonburi,3,1477
2752,2023-03-12,Phone,Chonburi,5,688
2753,2023-07-30,Laptop,Chiang Mai,3,751
2754,2023-01-02,Tablet,Phuket,3,1111
2755,2023-04-16,Keyboard,Bangkok,8,474
2756,2023-07-21,Monitor,Rayong,10,1863
2757,2023-09-04,Monitor,Rayong,5,1443
2758,2023-05-13,Tablet,Rayong,10,419
2759,2023-11-27,Laptop,Phuket,8,1228
2760,2023-09-04,Phone,Chonburi,9,1765
2761,2023-03-17,Laptop,Chiang Mai,4,719
2762,2023-11-22,Laptop,Chiang Mai,3,604
2763,2023-08-09,Monitor,Bangkok,8,1487
2764,2023-03-04,Tablet,Chiang Mai,7,1706
2765,2023-02-24,Tablet,Chonburi,4,1939
2766,2023-10-28,Phone,Chonburi,5,1091
2767,2023-11-09,Monitor,Phuket,7,167
2768,2023-04-20,Tablet,Chonburi,7,500
2769,2024-01-01,Tablet,Chonburi,3,1238
2770,2023-09-29,Keyboard,Chonburi,3,1131
2771,2023-10-15,Monitor,Chiang Mai,6,1368
2772,2023-01-13,Tablet,Bangkok,7,422
2773,2023-05-21,Monitor,Bangkok,6,1424
2774,2023-05-16,Tablet,Chiang Mai,9,1537
2775,2023-06-21,Keyboard,Phuket,8,1749
2776,2023-12-25,Monitor,Phuket,10,386
2777,2023-11-20,Laptop,Chonburi,6,1338
2778,2023-05-19,Laptop,Phuket,9,809
2779,2023-09-12,Phone,Chonburi,10,523
2780,2023-07-06,Keyboard,Phuket,5,1112
2781,2023-07-26,Laptop,Chiang Mai,3,165
2782,2023-12-12,Laptop,Bangkok,8,1145
2783,2023-05-17,Keyboard,Chiang Mai,7,1337
2784,2023-09-29,Tablet,Bangkok,5,1330
2785,2023-09-16,Keyboard,Rayong,1,846
2786,2023-07-02,Laptop,Chiang Mai,3,408
2787,2023-08-02,Laptop,Bangkok,10,1620
2788,2023-10-16,Phone,Bangkok,3,652
2789,2023-12-02,Keyboard,Chonburi,10,388
2790,2023-07-19,Laptop,Rayong,10,1548
2791,2023-09-28,Keyboard,Bangkok,1,115
2792,2023-12-29,Laptop,Chiang Mai,6,1666
2793,2023-09-02,Laptop,Rayong,3,1678
2794,2023-11-16,Phone,Chonburi,5,1813
2795,2023-01-10,Phone,Bangkok,5,1780
2796,2023-01-13,Phone,Bangkok,10,1279
2797,2023-08-28,Monitor,Chonburi,10,969
2798,2023-03-28,Laptop,Phuket,4,148
2799,2023-06-22,Keyboard,Chonburi,10,446
2800,2023-03-22,Laptop,Chonburi,6,725
2801,2023-05-13,Tablet,Rayong,1,827
2802,2023-07-19,Keyboard,Phuket,1,316
2803,2023-11-09,Phone,Bangkok,5,1579
2804,2023-06-14,Laptop,Phuket,9,486
2805,2023-04-04,Monitor,Chiang Mai,10,1100
2806,2023-09-29,Monitor,Rayong,6,1426
2807,2023-06-10,Phone,Chonburi,2,1168
2808,2023-04-08,Laptop,Bangkok,8,961
2809,2023-04-18,Tablet,Phuket,6,1374
2810,2023-12-31,Laptop,Chiang Mai,5,124
2811,2023-03-08,Monitor,Rayong,2,1156
2812,2023-12-05,Laptop,Rayong,2,980
2813,2023-07-09,Tablet,Rayong,7,946
2814,2023-01-10,Tablet,Chiang Mai,8,1363
2815,2023-02-07,Keyboard,Chiang Mai,7,307
2816,2023-03-10,Keyboard,Chiang Mai,1,302
2817,2023-09-02,Monitor,Chiang Mai,1,1859
2818,2023-10-12,Laptop,Chiang Mai,8,1867
2819,2023-07-23,Keyboard,Chonburi,8,1031
2820,2023-10-03,Laptop,Rayong,7,849
2821,2023-06-01,Monitor,Chonburi,5,169
2822,2023-02-13,Phone,Rayong,10,1513
2823,2023-12-30,Monitor,Rayong,1,1850
2824,2023-02-25,Phone,Chiang Mai,4,136
2825,2023-03-18,Monitor,Phuket,7,611
2826,2023-10-01,Monitor,Bangkok,4,1852
2827,2023-10-05,Phone,Phuket,5,1450
2828,2023-10-03,Monitor,Bangkok,7,851
2829,2023-06-15,Phone,Chonburi,3,350
2830,2023-09-18,Monitor,Bangkok,1,1928
2831,2023-10-16,Laptop,Chonburi,1,650
2832,2023-03-20,Keyboard,Phuket,3,1365
2833,2023-09-03,Laptop,Rayong,7,296
2834,2023-07-17,Monitor,Rayong,4,1703
2835,2023-08-08,Laptop,Rayong,3,263
2836,2023-01-31,Monitor,Rayong,7,1743
2837,2023-11-30,Tablet,Rayong,1,1963
2838,2023-01-06,Keyboard,Rayong,2,1326
2839,2023-05-20,Laptop,Chiang Mai,5,1502
2840,2023-01-17,Tablet,Chiang Mai,10,1872
2841,2023-11-24,Monitor,Chonburi,7,1735
2842,2024-01-01,Laptop,Phuket,5,1713
2843,2023-10-03,Keyboard,Chonburi,7,646
2844,2023-06-29,Laptop,Bangkok,8,327
2845,2023-05-23,Monitor,Chiang Mai,10,1507
2846,2023-01-02,Laptop,Chonburi,7,601
2847,2023-07-11,Monitor,Phuket,9,737
2848,2023-05-24,Keyboard,Rayong,8,169
2849,2023-04-19,Tablet,Phuket,5,1780
2850,2023-05-02,Laptop,Bangkok,4,710
2851,2023-07-12,Keyboard,Rayong,9,683
2852,2023-11-03,Laptop,Rayong,4,1711
2853,2023-01-19,Monitor,Chiang Mai,7,925
2854,2023-11-06,Keyboard,Phuket,6,1010
2855,2023-06-18,Tablet,Bangkok,7,698
2856,2023-04-19,Laptop,Bangkok,1,1427
2857,2023-03-24,Phone,Chonburi,4,1563
2858,2023-04-26,Tablet,Chiang Mai,5,1303
2859,2023-04-01,Tablet,Phuket,5,678
2860,2023-04-10,Tablet,Bangkok,7,781
2861,2023-12-03,Laptop,Phuket,10,1960
2862,2023-11-19,Keyboard,Bangkok,5,1292
2863,2023-10-15,Monitor,Chiang Mai,2,1544
2864,2023-04-11,Tablet,Rayong,7,1433
2865,2023-10-18,Monitor,Phuket,8,683
2866,2023-06-26,Monitor,Phuket,9,883
2867,2023-09-04,Monitor,Rayong,8,1122
2868,2023-03-21,Phone,Phuket,4,1955
2869,2023-12-19,Phone,Phuket,8,1480
2870,2023-10-20,Keyboard,Chiang Mai,5,1528
2871,2023-12-09,Monitor,Rayong,7,1727
2872,2023-04-29,Monitor,Bangkok,5,1727
2873,2023-08-18,Tablet,Bangkok,9,1631
2874,2023-04-18,Keyboard,Bangkok,1,967
2875,2023-01-14,Tablet,Chonburi,1,999
2876,2023-11-17,Phone,Bangkok,7,608
2877,2023-08-23,Monitor,Chiang Mai,9,1137
2878,2023-08-05,Monitor,Rayong,8,970
2879,2023-01-01,Keyboard,Rayong,1,819
2880,2023-12-12,Phone,Bangkok,9,354
2881,2023-12-11,Keyboard,Phuket,8,1672
2882,2023-03-31,Tablet,Rayong,4,1651
2883,2023-03-21,Keyboard,Phuket,9,854
2884,2023-09-22,Laptop,Chonburi,1,1399
2885,2023-07-08,Phone,Chiang Mai,6,794
2886,2023-05-25,Monitor,Chiang Mai,6,1792
2887,2023-11-18,Tablet,Rayong,2,1010
2888,2023-08-07,Laptop,Chonburi,3,1408
2889,2023-10-04,Laptop,Chonburi,9,1016
2890,2023-11-12,Tablet,Bangkok,3,604
2891,2023-10-25,Phone,Chonburi,9,104
2892,2023-07-09,Phone,Rayong,9,1222
2893,2023-12-29,Keyboard,Rayong,9,769
2894,2023-10-10,Tablet,Rayong,9,461
2895,2023-10-04,Monitor,Phuket,10,392
2896,2023-02-18,Keyboard,Chiang Mai,6,1630
2897,2023-08-16,Tablet,Bangkok,10,1071
2898,2023-08-25,Monitor,Rayong,4,198
2899,2023-01-31,Keyboard,Phuket,6,1909
2900,2023-03-27,Monitor,Rayong,8,1781
2901,2023-11-28,Phone,Phuket,1,604
2902,2023-05-02,Laptop,Rayong,7,969
2903,2023-07-15,Keyboard,Rayong,7,1991
2904,2023-06-30,Phone,Phuket,5,144
2905,2023-04-10,Phone,Phuket,10,143
2906,2023-02-22,Monitor,Bangkok,9,1438
2907,2023-02-20,Monitor,Rayong,1,1709
2908,2023-12-16,Laptop,Phuket,6,1168
2909,2023-08-22,Keyboard,Rayong,4,919
2910,2023-08-15,Monitor,Rayong,2,579
2911,2023-04-01,Monitor,Bangkok,10,1211
2912,2023-03-24,Monitor,Phuket,1,1963
2913,2023-02-26,Tablet,Rayong,5,827
2914,2023-05-05,Laptop,Chiang Mai,1,189
2915,2023-12-06,Tablet,Phuket,2,1751
2916,2023-01-06,Phone,Rayong,9,1717
2917,2023-05-09,Keyboard,Rayong,3,1949
2918,2023-09-07,Laptop,Rayong,5,1153
2919,2023-07-18,Phone,Chonburi,4,843
2920,2023-01-22,Phone,Rayong,6,1574
2921,2023-09-10,Tablet,Phuket,4,1087
2922,2023-05-15,Monitor,Phuket,6,724
2923,2023-05-06,Keyboard,Chiang Mai,6,1329
2924,2023-12-07,Keyboard,Phuket,9,1515
2925,2023-10-05,Tablet,Phuket,10,404
2926,2023-05-09,Phone,Chiang Mai,6,379
2927,2023-02-01,Phone,Rayong,8,129
2928,2023-03-04,Keyboard,Chonburi,1,302
2929,2023-11-13,Laptop,Bangkok,9,769
2930,2023-07-24,Tablet,Bangkok,2,1666
2931,2023-03-06,Laptop,Bangkok,1,588
2932,2023-04-17,Tablet,Bangkok,1,107
2933,2023-06-06,Tablet,Chiang Mai,10,714
2934,2023-04-11,Keyboard,Bangkok,5,272
2935,2023-06-17,Phone,Chonburi,8,1532
2936,2023-10-15,Monitor,Rayong,6,187
2937,2023-05-17,Keyboard,Bangkok,8,255
2938,2023-01-30,Laptop,Chonburi,4,498
2939,2023-05-26,Laptop,Chiang Mai,6,648
2940,2023-03-11,Phone,Chiang Mai,4,134
2941,2023-12-15,Phone,Bangkok,6,637
2942,2023-11-27,Tablet,Phuket,10,421
2943,2023-03-12,Keyboard,Bangkok,6,1434
2944,2023-11-03,Phone,Rayong,10,1430
2945,2023-02-03,Monitor,Chonburi,8,1259
2946,2023-05-02,Monitor,Bangkok,5,1430
2947,2023-05-26,Laptop,Chiang Mai,6,452
2948,2023-05-17,Monitor,Rayong,1,166
2949,2023-08-23,Laptop,Phuket,3,889
2950,2023-08-09,Monitor,Chiang Mai,5,331
2951,2023-10-05,Monitor,Bangkok,10,730
2952,2023-10-22,Tablet,Rayong,6,523
2953,2023-03-03,Monitor,Bangkok,9,1342
2954,2023-05-27,Tablet,Chonburi,4,1151
2955,2023-08-07,Laptop,Phuket,6,1709
2956,2023-02-26,Phone,Rayong,2,1086
2957,2023-07-11,Monitor,Chiang Mai,1,571
2958,2023-09-19,Monitor,Chonburi,7,1208
2959,2023-07-16,Keyboard,Phuket,9,543
2960,2023-08-04,Keyboard,Rayong,10,1788
2961,2023-02-08,Tablet,Bangkok,2,1461
2962,2023-11-13,Tablet,Chiang Mai,2,1738
2963,2023-08-14,Keyboard,Bangkok,10,155
2964,2023-06-14,Phone,Chiang Mai,6,1611
2965,2023-10-31,Phone,Chonburi,3,1297
2966,2023-09-05,Monitor,Rayong,9,1291
2967,2023-06-11,Tablet,Phuket,4,243
2968,2023-04-08,Monitor,Chonburi,3,1829
2969,2023-09-27,Phone,Chonburi,9,1901
2970,2023-03-13,Monitor,Chonburi,5,1292
2971,2023-12-18,Keyboard,Chiang Mai,10,1006
2972,2023-05-28,Keyboard,Phuket,1,1315
2973,2023-01-30,Laptop,Rayong,4,128
2974,2023-10-30,Laptop,Chiang Mai,2,307
2975,2023-12-18,Laptop,Phuket,1,546
2976,2023-02-03,Keyboard,Phuket,4,1462
2977,2023-01-31,Monitor,Chiang Mai,5,1980
2978,2023-02-19,Keyboard,Bangkok,3,1918
2979,2023-06-28,Phone,Bangkok,5,457
2980,2023-07-30,Monitor,Bangkok,3,1378
2981,2023-03-19,Monitor,Rayong,10,1769
2982,2023-10-14,Keyboard,Chonburi,6,579
2983,2023-10-05,Phone,Chonburi,10,1719
2984,2023-08-18,Phone,Chiang Mai,8,1285
2985,2023-01-17,Tablet,Chonburi,6,554
2986,2023-09-19,Tablet,Chiang Mai,7,580
2987,2023-09-10,Tablet,Phuket,1,870
2988,2023-07-21,Tablet,Bangkok,9,621
2989,2023-04-27,Laptop,Chonburi,5,1366
2990,2023-09-04,Monitor,Chonburi,6,578
2991,2023-11-28,Laptop,Bangkok,3,183
2992,2023-06-12,Keyboard,Chonburi,10,1609
2993,2023-07-01,Phone,Phuket,6,266
2994,2023-05-12,Laptop,Bangkok,7,1748
2995,2023-02-17,Tablet,Rayong,1,336
2996,2023-09-07,Laptop,Chonburi,5,206
2997,2023-02-20,Laptop,Rayong,5,455
2998,2023-07-21,Laptop,Rayong,5,974
2999,2023-05-13,Tablet,Chiang Mai,8,1209
3000,2023-11-28,Keyboard,Bangkok,8,1121
3001,2023-12-30,Tablet,Chiang Mai,8,1080
3002,2023-04-11,Keyboard,Chiang Mai,9,1906
3003,2023-10-02,Laptop,Phuket,9,154
3004,2023-08-17,Laptop,Chiang Mai,3,1790
3005,2023-01-22,Phone,Rayong,8,1838
3006,2023-08-28,Tablet,Phuket,2,218
3007,2023-04-05,Laptop,Phuket,8,1314
3008,2023-04-28,Tablet,Bangkok,10,1336
3009,2023-06-30,Monitor,Phuket,9,418
3010,2023-03-15,Phone,Rayong,1,242
3011,2023-09-19,Laptop,Phuket,4,680
3012,2023-03-06,Tablet,Phuket,9,155
3013,2023-06-29,Keyboard,Rayong,10,1792
3014,2023-09-12,Phone,Phuket,5,1555
3015,2023-01-08,Keyboard,Phuket,4,1067
3016,2023-04-15,Phone,Bangkok,2,1579
3017,2023-05-28,Tablet,Phuket,5,417
3018,2023-04-25,Tablet,Phuket,5,337
3019,2023-02-24,Monitor,Chonburi,6,528
3020,2023-01-05,Laptop,Bangkok,8,159
3021,2023-02-05,Laptop,Chiang Mai,10,1410
3022,2023-09-11,Keyboard,Chonburi,3,1425
3023,2023-03-30,Keyboard,Phuket,10,1195
3024,2023-12-22,Tablet,Bangkok,6,1328
3025,2023-03-28,Phone,Rayong,6,1543
3026,2023-06-06,Keyboard,Bangkok,4,744
3027,2023-01-09,Tablet,Chonburi,6,644
3028,2023-04-09,Tablet,Phuket,1,928
3029,2023-09-10,Monitor,Chonburi,10,227
3030,2023-09-14,Laptop,Chonburi,5,130
3031,2023-10-09,Laptop,Chiang Mai,5,1796
3032,2023-11-29,Tablet,Rayong,8,274
3033,2023-02-22,Tablet,Chiang Mai,3,116
3034,2023-05-06,Phone,Phuket,6,1679
3035,2023-01-12,Phone,Rayong,7,1106
3036,2023-11-06,Phone,Bangkok,7,556
3037,2023-07-28,Keyboard,Chonburi,7,714
3038,2023-05-30,Tablet,Chiang Mai,5,625
3039,2023-03-03,Laptop,Chiang Mai,4,1976
3040,2023-01-20,Keyboard,Rayong,8,1925
3041,2023-11-01,Laptop,Rayong,10,1098
3042,2023-09-12,Phone,Phuket,1,357
3043,2023-09-18,Laptop,Rayong,2,1251
3044,2023-10-28,Keyboard,Chonburi,3,940
3045,2023-01-13,Laptop,Rayong,8,1664
3046,2023-01-05,Laptop,Chiang Mai,7,214
3047,2023-07-06,Monitor,Phuket,5,1968
3048,2023-11-19,Monitor,Chiang Mai,8,242
3049,2023-04-11,Phone,Bangkok,6,1939
3050,2023-10-24,Keyboard,Chonburi,8,238
3051,2023-04-09,Monitor,Chonburi,10,1237
3052,2023-07-27,Keyboard,Chiang Mai,2,1329
3053,2023-02-06,Tablet,Bangkok,8,417
3054,2023-09-12,Keyboard,Rayong,10,1946
3055,2023-03-07,Laptop,Rayong,9,368
3056,2023-11-23,Keyboard,Bangkok,2,357
3057,2023-04-15,Phone,Chiang Mai,8,308
3058,2023-08-09,Monitor,Bangkok,1,433
3059,2023-07-23,Laptop,Phuket,9,1299
3060,2023-01-10,Monitor,Bangkok,1,1699
3061,2023-11-11,Monitor,Bangkok,3,1378
3062,2023-06-24,Keyboard,Phuket,2,975
3063,2023-09-02,Laptop,Bangkok,3,1758
3064,2023-09-24,Phone,Rayong,1,511
3065,2023-02-10,Monitor,Phuket,2,1516
3066,2023-08-12,Keyboard,Chiang Mai,6,1892
3067,2023-03-13,Phone,Phuket,8,1503
3068,2023-01-03,Phone,Bangkok,4,142
3069,2023-11-11,Phone,Rayong,4,686
3070,2023-12-10,Tablet,Chiang Mai,8,584
3071,2023-06-13,Tablet,Chonburi,10,262
